Column,Row,Ratio,Region_Code,Region_Name,SIG_ENG_NM
28,62,0.0,F,Gyeonggi,"Ilsandong-gu, Goyang-si"
28,62,0.0,F,Gyeonggi,Paju-si
28,62,0.0,F,Gyeonggi,"Ilsanseo-gu, Goyang-si"
28,62,0.0,F,Gyeonggi,Paju-si
29,62,0.0,F,Gyeonggi,"Deogyang-gu, Goyang-si"
29,62,0.0,F,Gyeonggi,Paju-si
29,62,0.0,F,Gyeonggi,"Ilsandong-gu, Goyang-si"
29,62,0.0,F,Gyeonggi,Paju-si
30,62,0.0,F,Gyeonggi,Uijeongbu-si
30,62,0.0,A,Seoul,Dobong-gu
30,62,0.0,F,Gyeonggi,"Deogyang-gu, Goyang-si"
30,62,0.0,A,Seoul,Gangbuk-gu
30,62,0.0,F,Gyeonggi,"Deogyang-gu, Goyang-si"
30,62,0.0,A,Seoul,Eunpyeong-gu
30,62,0.0,F,Gyeonggi,Yangju-si
30,62,0.0,A,Seoul,Gangbuk-gu
30,62,0.0,F,Gyeonggi,Yangju-si
30,62,0.0,A,Seoul,Dobong-gu
31,62,0.0,F,Gyeonggi,Uijeongbu-si
31,62,0.0,F,Gyeonggi,Namyangju-si
31,62,0.0,F,Gyeonggi,Uijeongbu-si
31,62,0.0,A,Seoul,Dobong-gu
31,62,0.0,F,Gyeonggi,Uijeongbu-si
31,62,0.0,A,Seoul,Nowon-gu
34,62,0.0,F,Gyeonggi,Namyangju-si
34,62,0.0,F,Gyeonggi,Gapyeong-gun
29,63,0.0,F,Gyeonggi,"Deogyang-gu, Goyang-si"
29,63,0.0,F,Gyeonggi,Paju-si
29,63,0.0,F,Gyeonggi,Paju-si
29,63,0.0,F,Gyeonggi,Yangju-si
30,63,0.0,F,Gyeonggi,"Deogyang-gu, Goyang-si"
30,63,0.0,F,Gyeonggi,Paju-si
30,63,0.0,F,Gyeonggi,Paju-si
30,63,0.0,F,Gyeonggi,Yangju-si
31,63,0.0,F,Gyeonggi,Uijeongbu-si
31,63,0.0,F,Gyeonggi,Namyangju-si
32,63,0.0,F,Gyeonggi,Uijeongbu-si
32,63,0.0,F,Gyeonggi,Namyangju-si
32,63,0.0,F,Gyeonggi,Namyangju-si
32,63,0.0,F,Gyeonggi,Pocheon-si
33,63,0.0,F,Gyeonggi,Namyangju-si
33,63,0.0,F,Gyeonggi,Pocheon-si
33,63,0.0,F,Gyeonggi,Namyangju-si
33,63,0.0,F,Gyeonggi,Gapyeong-gun
29,64,0.0,F,Gyeonggi,Paju-si
29,64,0.0,F,Gyeonggi,Yangju-si
30,64,0.0,F,Gyeonggi,Paju-si
30,64,0.0,F,Gyeonggi,Yangju-si
32,64,0.0,F,Gyeonggi,Dongducheon-si
32,64,0.0,F,Gyeonggi,Pocheon-si
28,65,0.0,F,Gyeonggi,Paju-si
28,65,0.0,F,Gyeonggi,Yeoncheon-gun
29,65,0.0,F,Gyeonggi,Paju-si
29,65,0.0,F,Gyeonggi,Yeoncheon-gun
30,65,0.0,F,Gyeonggi,Paju-si
30,65,0.0,F,Gyeonggi,Yangju-si
30,65,0.0,F,Gyeonggi,Paju-si
30,65,0.0,F,Gyeonggi,Yeoncheon-gun
29,66,0.0,F,Gyeonggi,Paju-si
29,66,0.0,F,Gyeonggi,Yeoncheon-gun
30,66,0.0,F,Gyeonggi,Paju-si
30,66,0.0,F,Gyeonggi,Yeoncheon-gun
34,66,0.0,G,Gangwon,Hwacheon-gun
34,66,0.0,F,Gyeonggi,Pocheon-si
34,66,0.0,F,Gyeonggi,Pocheon-si
34,66,0.0,F,Gyeonggi,Gapyeong-gun
35,66,0.0,G,Gangwon,Chuncheon-si
35,66,0.0,F,Gyeonggi,Gapyeong-gun
44,67,0.0,G,Gangwon,Sokcho-si
44,67,0.0,G,Gangwon,Inje-gun
44,67,0.0,G,Gangwon,Sokcho-si
44,67,0.0,G,Gangwon,Yangyang-gun
32,68,0.0,F,Gyeonggi,Pocheon-si
32,68,0.0,F,Gyeonggi,Yeoncheon-gun
44,68,0.0,G,Gangwon,Sokcho-si
44,68,0.0,G,Gangwon,Inje-gun
44,68,0.0,G,Gangwon,Sokcho-si
44,68,0.0,G,Gangwon,Goseong-gun
44,68,0.0,G,Gangwon,Sokcho-si
44,68,0.0,G,Gangwon,Yangyang-gun
45,68,0.0,G,Gangwon,Sokcho-si
45,68,0.0,G,Gangwon,Goseong-gun
45,68,0.0,G,Gangwon,Sokcho-si
45,68,0.0,G,Gangwon,Yangyang-gun
45,69,0.0,G,Gangwon,Sokcho-si
45,69,0.0,G,Gangwon,Goseong-gun
42,34,0.0,K,Gyeong-Nam,Jinju-si
42,34,0.0,K,Gyeong-Nam,Uiryeong-gun
42,34,0.0,K,Gyeong-Nam,Sancheong-gun
31,37,0.0,L,Jeon-Buk,Jeongeup-si
31,37,0.0,L,Jeon-Buk,Wanju-gun
31,37,0.0,L,Jeon-Buk,Imsil-gun
31,38,0.0,L,Jeon-Buk,Jeongeup-si
31,38,0.0,L,Jeon-Buk,Gimje-si
31,38,0.0,L,Jeon-Buk,Wanju-gun
50,51,0.0,J,Gyeong-Buk,Andong-si
50,51,0.0,J,Gyeong-Buk,Yeongyang-gun
50,51,0.0,J,Gyeong-Buk,Bonghwa-gun
50,55,0.0,G,Gangwon,Taebaek-si
50,55,0.0,G,Gangwon,Samcheok-si
50,55,0.0,J,Gyeong-Buk,Bonghwa-gun
28,59,0.0,F,Gyeonggi,Bucheon-si
28,59,0.0,B,Incheon,Namdong-gu
28,59,0.0,B,Incheon,Bupyeong-gu
29,59,0.0,A,Seoul,Guro-gu
29,59,0.0,A,Seoul,Yeongdeungpo-gu
29,59,0.0,A,Seoul,Gwanak-gu
29,60,0.0,A,Seoul,Yangcheon-gu
29,60,0.0,A,Seoul,Gangseo-gu
29,60,0.0,A,Seoul,Yeongdeungpo-gu
30,60,0.0,A,Seoul,Jung-gu
30,60,0.0,A,Seoul,Yongsan-gu
30,60,0.0,A,Seoul,Mapo-gu
30,60,0.0,A,Seoul,Yongsan-gu
30,60,0.0,A,Seoul,Yeongdeungpo-gu
30,60,0.0,A,Seoul,Dongjak-gu
33,60,0.0,F,Gyeonggi,Namyangju-si
33,60,0.0,F,Gyeonggi,Hanam-si
33,60,0.0,F,Gyeonggi,Gwangju-si
